STATE,COUNTY,FIPS,YEAR,TP-TotPop,PS-GWPop,PS-SWPop,PS-TOPop,PS-WGWTo,PS-WSWTo,PS-Wtotl,DO-SSPop,DO-SSPCp,DO-PSDel,DO-PSPCp,DO-WFrTo,DO-WDelv ,IN-WGWTo,IN-WSWTo,IN-Wtotl,IR-WFrTo,IR-RecWW,IR-CUsFr,IR-IrTot,IC-WFrTo,IC-RecWW,IC-CUsFr,IC-IrTot,IG-WFrTo,IG-RecWW,IG-CUsFr,IG-IrTot,LI-WFrTo,AQ-WGWTo,AQ-WSWTo,AQ-Wtotl,MI-WGWTo,MI-WSWTo,MI-Wtotl,PT-WGWTo,PT-WSWTo,PT-Wtotl,PT-RecWW,PT-PSDel,PT-CUTot,PT-Power,PO-WGWTo,PO-WSWTo,PO-Wtotl,PO-RecWW,PO-PSDel,PO-CUTot,PO-Power,PC-WGWTo,PC-WSWTo,PC-Wtotl,PC-RecWW,PC-PSDel,PC-CUTot,PC-Power,TO-WGWTo,TO-WSWTo,TO-Wtotl,TO-CUTotPartial
AL,Randolph County,1111,2015,22.696,--,--,11.912,0.0,1.22,1.22,10.784,54.0,0.64,54.0,0.58,1.22,0.0,0.0,0.0,0.14,--,0.14,0.14,0.04,--,0.04,0.08,0.1,--,0.10,0.06,0.59,0.0,0.0,0.0,0.08,0.04,0.12,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.97,1.68,2.65,0.14
AL,Russell County,1113,2015,59.66,--,--,55.434,1.59,6.86,8.45,4.226,71.0,4.9,88.0,0.3,5.2,1.44,26.0,27.44,7.45,--,7.45,4.78,7.29,--,7.29,4.68,0.16,--,0.16,0.1,0.12,0.21,0.0,0.21,0.34,0.17,0.51,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,3.93,40.55,44.48,7.45
AL,St. Clair County,1115,2015,87.074,--,--,78.059,6.35,2.58,8.93,9.015,57.0,5.11,65.0,0.51,5.62,0.0,6.1,6.1,1.72,--,1.72,0.75,1.56,--,1.56,0.65,0.16,--,0.16,0.1,0.29,0.0,0.0,0.0,0.52,0.26,0.78,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,7.84,10.49,18.33,1.72
AL,Shelby County,1117,2015,208.713,--,--,201.865,11.92,2.29,14.21,6.848,64.0,11.84,59.0,0.44,12.28,0.0,0.0,0.0,5.17,--,5.17,2.45,3.97,--,3.97,1.83,1.2,--,1.20,0.62,0.1,0.0,0.0,0.0,3.17,0.0,3.17,0.0,462.24,462.24,--,--,3.9,6578.67,0.0,446.52,446.52,--,--,0.11,1277.22,0.0,15.72,15.72,--,--,3.79,5301.45,15.57,469.76,485.33,9.07
AL,Sumter County,1119,2015,13.103,--,--,11.919,2.06,0.0,2.06,1.184,59.0,0.71,60.0,0.07,0.78,0.0,4.0,4.0,0.76,--,0.76,1.59,0.5,--,0.50,1.48,0.26,--,0.26,0.11,0.45,0.4,0.5,0.9,1.06,0.49,1.55,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,4.27,5.52,9.79,0.76
AL,Talladega County,1121,2015,80.862,--,--,60.455,9.39,6.61,16.0,20.407,85.0,5.52,91.0,1.74,7.26,0.0,26.59,26.59,4.78,--,4.78,6.09,3.95,--,3.95,5.63,0.83,--,0.83,0.46,0.22,0.0,0.0,0.0,0.44,0.2,0.64,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,12.28,37.69,49.97,4.78
AL,Tallapoosa County,1123,2015,40.844,--,--,34.761,0.0,11.87,11.87,6.083,69.0,2.32,67.0,0.42,2.74,0.0,0.0,0.0,0.91,--,0.91,1.44,0.44,--,0.44,1.14,0.47,--,0.47,0.3,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.48,12.81,13.29,0.91
AL,Tuscaloosa County,1125,2015,203.976,--,--,192.5,0.69,30.74,31.43,11.476,65.0,12.29,64.0,0.75,13.04,1.53,0.67,2.2,5.66,--,5.66,2.93,4.68,--,4.68,2.35,0.98,--,0.98,0.58,0.14,0.24,0.33,0.57,0.0,1.27,1.27,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,4.59,37.43,42.02,5.66
AL,Walker County,1127,2015,65.294,--,--,57.701,0.46,43.42,43.88,7.593,59.0,3.52,61.0,0.45,3.97,0.0,0.0,0.0,0.72,--,0.72,0.44,0.05,--,0.05,0.03,0.67,--,0.67,0.41,0.19,0.0,0.05,0.05,0.13,0.41,0.54,0.0,664.34,664.34,--,--,33.2,4652.04,0.0,638.21,638.21,--,--,13.92,4652.04,0.0,26.13,26.13,--,--,19.28,0.0,1.17,709.0,710.17,33.92
AL,Washington County,1129,2015,16.804,--,--,9.159,2.81,0.0,2.81,7.645,68.0,0.6,66.0,0.52,1.12,5.83,3.42,9.25,0.23,--,0.23,0.15,0.07,--,0.07,0.05,0.16,--,0.16,0.1,0.13,0.0,0.02,0.02,3.22,0.0,3.22,0.0,39.94,39.94,--,--,1.52,1657.54,0.0,37.21,37.21,--,--,0.34,0.0,0.0,2.73,2.73,--,--,1.18,1657.54,12.51,43.61,56.12,1.75
AL,Wilcox County,1131,2015,11.059,--,--,6.592,0.84,1.96,2.8,4.467,49.0,0.34,52.0,0.22,0.56,0.0,19.67,19.67,0.45,--,0.45,0.29,0.35,--,0.35,0.23,0.1,--,0.10,0.06,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,1.18,22.11,23.29,0.45
AL,Winston County,1133,2015,23.877,--,--,15.253,0.0,0.81,0.81,8.624,50.0,1.33,87.0,0.43,1.76,0.0,0.0,0.0,0.18,--,0.18,0.14,0.02,--,0.02,0.04,0.16,--,0.16,0.1,0.28,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.61,1.14,1.75,0.18
AK,Aleutians East Borough,2013,2015,3.341,--,--,2.289,0.01,1.21,1.22,1.052,48.0,0.16,70.0,0.05,0.21,0.0,0.48,0.48,0.0,--,0.0,0.0,0.0,--,0.00,0.0,0.0,--,0.00,0.0,0.0,0.0,0.0,0.0,0.06,0.96,1.02,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.08,2.69,2.77,0.0
AK,Aleutians West Census Area,2016,2015,5.702,--,--,5.47,0.05,2.22,2.27,0.232,86.0,0.42,77.0,0.02,0.44,0.0,0.49,0.49,0.01,--,0.01,0.02,0.01,--,0.01,0.02,0.0,--,0.00,0.0,0.0,0.0,0.0,0.0,0.01,0.22,0.23,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.07,2.95,3.02,0.01
AK,Municipality of Anchorage,2020,2015,298.695,--,--,261.666,12.46,32.03,44.49,37.029,61.0,31.92,122.0,2.26,34.18,0.25,0.0,0.25,0.41,--,0.37,0.66,0.14,--,0.13,0.32,0.27,--,0.24,0.34,0.0,16.45,65.79,82.24,0.01,0.73,0.74,0.0,0.0,0.0,--,0.60,0.43,554.36,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,0.60,0.43,554.36,31.84,98.55,130.39,0.8
AK,Bethel Census Area,2050,2015,17.946,--,--,10.73,0.28,0.02,0.3,7.216,14.0,0.28,26.0,0.1,0.38,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,--,0.00,0.0,0.0,--,0.00,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.38,0.03,0.41,0.0
AK,Bristol Bay Borough,2060,2015,0.892,--,--,0.49,0.07,0.0,0.07,0.402,75.0,0.07,143.0,0.03,0.1,2.0,0.0,2.0,0.0,--,0.0,0.0,0.0,--,0.00,0.0,0.0,--,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,2.1,0.0,2.1,0.0
AK,Denali Borough,2068,2015,1.919,--,--,0.46,0.04,0.0,0.04,1.459,69.0,0.04,87.0,0.1,0.14,0.0,0.0,0.0,0.02,--,0.02,0.02,0.0,--,0.00,0.0,0.02,--,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,32.46,32.46,--,--,0.25,247.71,0.0,32.46,32.46,--,--,0.25,247.71,0.0,0.0,0.0,--,--,0.0,0.0,0.16,32.47,32.63,0.27
AK,Dillingham Census Area,2070,2015,4.997,--,--,3.445,0.25,0.0,0.25,1.552,64.0,0.24,70.0,0.1,0.34,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,--,0.00,0.0,0.0,--,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.35,0.0,0.35,0.0
AK,Fairbanks North Star Borough,2090,2015,99.631,--,--,95.381,14.12,0.0,14.12,4.25,54.0,12.02,126.0,0.23,12.25,0.01,0.0,0.01,0.24,--,0.22,0.53,0.21,--,0.19,0.49,0.03,--,0.03,0.04,0.0,0.27,0.82,1.09,0.0,20.99,20.99,0.22,33.62,33.84,--,--,0.41,485.98,0.0,33.62,33.62,--,--,0.25,198.3,0.22,0.0,0.22,--,--,0.16,287.68,15.09,55.43,70.52,0.63
AK,Haines Borough,2100,2015,2.534,--,--,1.613,0.04,0.25,0.29,0.921,33.0,0.1,62.0,0.03,0.13,0.06,0.0,0.06,0.0,--,0.0,0.0,0.0,--,0.00,0.0,0.0,--,0.00,0.0,0.0,0.08,1.36,1.44,0.0,0.02,0.02,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.21,1.63,1.84,0.0
AK,Hoonah-Angoon Census Area,2105,2015,2.133,--,--,1.89,0.45,0.08,0.53,0.243,41.0,0.15,79.0,0.01,0.16,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,--,0.00,0.0,0.0,--,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.45,0.09,0.54,0.0
AK,City & Borough of Juneau,2110,2015,32.756,--,--,30.948,1.39,3.41,4.8,1.808,55.0,4.39,142.0,0.1,4.49,0.91,0.0,0.91,0.01,--,0.01,0.02,0.01,--,0.01,0.02,0.0,--,0.00,0.0,0.0,22.77,10.26,33.03,0.0,7.25,7.25,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,25.15,20.95,46.1,0.01
AK,Kenai Peninsula Borough,2122,2015,58.059,--,--,21.969,0.8,2.83,3.63,36.09,57.0,3.45,157.0,2.06,5.51,0.37,0.0,0.37,0.06,--,0.06,0.11,0.03,--,0.03,0.07,0.03,--,0.03,0.04,0.01,0.0,3.7,3.7,5.19,0.1,5.29,0.41,0.0,0.41,--,--,0.29,583.84,0.0,0.0,0.0,--,--,0.0,0.0,0.41,0.0,0.41,--,--,0.29,583.84,8.9,6.63,15.53,0.35
AK,Ketchikan Gateway Borough,2130,2015,13.709,--,--,10.077,0.0,5.7,5.7,3.632,50.0,0.76,75.0,0.18,0.94,0.0,0.91,0.91,0.0,--,0.0,0.0,0.0,--,0.00,0.0,0.0,--,0.00,0.0,0.0,0.0,41.2,41.2,0.0,0.13,0.13,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.09,48.03,48.12,0.0
AK,Kodiak Island Borough,2150,2015,13.889,--,--,13.689,0.02,7.62,7.64,0.2,50.0,1.0,73.0,0.01,1.01,0.0,1.19,1.19,0.0,--,0.0,0.0,0.0,--,0.00,0.0,0.0,--,0.00,0.0,0.0,0.3,6.9,7.2,0.0,0.1,0.1,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.32,15.82,16.14,0.0
AK,Kusilvak Census Area,2158,2015,8.119,--,--,7.395,0.2,0.28,0.48,0.724,207.0,0.4,54.0,0.15,0.55,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,--,0.00,0.0,0.0,--,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.2,0.46,0.66,0.0
AK,Lake and Peninsula Borough,2164,2015,1.563,--,--,1.516,0.06,0.06,0.12,0.047,0.0,0.1,66.0,0.0,0.1,0.0,0.21,0.21,0.0,--,0.0,0.0,0.0,--,0.00,0.0,0.0,--,0.00,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.06,0.28,0.34,0.0
AK,Matanuska-Susitna Borough,2170,2015,101.095,--,--,19.322,2.69,0.0,2.69,81.773,54.0,2.22,115.0,4.42,6.64,0.0,0.0,0.0,0.54,--,0.49,1.13,0.43,--,0.39,0.99,0.11,--,0.10,0.14,0.02,0.0,0.0,0.0,0.0,0.79,0.79,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,7.64,0.82,8.46,0.49
AK,Nome Census Area,2180,2015,9.846,--,--,9.715,0.5,0.18,0.68,0.131,76.0,0.61,63.0,0.01,0.62,0.02,0.0,0.02,0.0,--,0.0,0.0,0.0,--,0.00,0.0,0.0,--,0.00,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.53,0.22,0.75,0.0
AK,North Slope Borough,2185,2015,9.687,--,--,7.766,0.01,0.37,0.38,1.921,557.0,0.29,37.0,1.07,1.36,0.01,0.0,0.01,0.0,--,0.0,0.0,0.0,--,0.00,0.0,0.0,--,0.00,0.0,0.02,0.0,0.0,0.0,83.92,41.17,125.09,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,83.95,42.62,126.57,0.0
AK,Northwest Arctic Borough,2188,2015,7.752,--,--,7.323,0.05,0.52,0.57,0.429,47.0,0.52,71.0,0.02,0.54,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,--,0.00,0.0,0.0,--,0.00,0.0,0.01,0.0,0.0,0.0,0.0,4.85,4.85,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.05,5.4,5.45,0.0
AK,Petersburg Borough,2195,2015,3.177,--,--,2.512,0.0,0.65,0.65,0.665,60.0,0.18,72.0,0.04,0.22,0.0,0.12,0.12,0.0,--,0.0,0.0,0.0,--,0.00,0.0,0.0,--,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.01,0.82,0.83,0.0
AK,Prince of Wales-Hyder Census Area,2198,2015,6.341,--,--,4.566,0.01,0.33,0.34,1.775,62.0,0.34,74.0,0.11,0.45,0.0,0.02,0.02,0.0,--,0.0,0.0,0.0,--,0.00,0.0,0.0,--,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.03,0.44,0.47,0.0
AK,City & Borough of Sitka,2220,2015,8.863,--,--,8.4,0.0,1.22,1.22,0.463,65.0,0.64,76.0,0.03,0.67,0.0,0.06,0.06,0.0,--,0.0,0.0,0.0,--,0.00,0.0,0.0,--,0.00,0.0,0.0,0.0,47.12,47.12,0.0,0.01,0.01,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.03,48.41,48.44,0.0
AK,Skagway Municipality,2230,2015,1.057,--,--,0.887,0.2,0.04,0.24,0.17,59.0,0.05,56.0,0.01,0.06,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,--,0.00,0.0,0.0,--,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.2,0.12,0.32,0.0
AK,Southeast Fairbanks Census Area,2240,2015,6.839,--,--,2.518,0.24,0.0,0.24,4.321,60.0,0.22,87.0,0.26,0.48,0.0,0.0,0.0,0.23,--,0.21,0.53,0.23,--,0.21,0.53,0.0,--,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.72,0.23,0.95,0.21
AK,Valdez-Cordova Census Area,2261,2015,9.362,--,--,9.23,3.19,1.64,4.83,0.132,76.0,0.62,67.0,0.01,0.63,3.03,0.0,3.03,0.0,--,0.0,0.0,0.0,--,0.00,0.0,0.0,--,0.00,0.0,0.02,129.38,63.19,192.57,0.0,0.06,0.06,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,135.62,64.9,200.52,0.0
AK,City & Borough of Wrangell,2275,2015,2.382,--,--,2.3,0.0,0.64,0.64,0.082,122.0,0.17,74.0,0.01,0.18,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,--,0.00,0.0,0.0,--,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.65,0.65,0.0
AK,City & Borough of Yakutat,2282,2015,0.613,--,--,0.613,0.51,0.0,0.51,0.0,,0.05,82.0,0.0,0.05,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,--,0.00,0.0,0.0,--,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.51,0.0,0.51,0.0
AK,Yukon-Koyukuk Census Area,2290,2015,5.533,--,--,5.458,0.19,0.05,0.24,0.075,0.0,0.22,40.0,0.0,0.22,0.04,0.0,0.04,0.0,--,0.0,0.0,0.0,--,0.00,0.0,0.0,--,0.00,0.0,0.02,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.23,0.1,0.33,0.0
AZ,Apache County,4001,2015,71.474,48.854,0.000,48.854,5.77,0.0,5.77,22.62,88.0,5.08,104.0,1.99,7.07,0.0,0.0,0.0,1.95,0.00,1.48,0.98,1.95,0.00,1.48,0.98,0.0,0.00,0.00,0.0,0.71,1.44,0.0,1.44,0.0,0.0,0.0,19.74,0.0,19.74,0.00,0.00,18.87,14982.57,0.0,0.0,0.0,0.00,0.00,0.0,0.0,19.74,0.0,19.74,0.00,0.00,18.87,14982.57,29.77,1.83,31.6,20.35
AZ,Cochise County,4003,2015,126.427,102.627,0.000,102.627,16.15,0.0,16.15,23.8,121.0,13.08,127.0,2.89,15.97,0.02,0.0,0.02,217.57,0.74,174.65,106.84,216.14,0.00,172.91,106.29,1.43,0.74,1.74,0.55,0.68,0.0,0.0,0.0,0.02,0.0,0.02,3.52,0.0,3.52,0.00,0.00,3.52,1929.25,0.0,0.0,0.0,0.00,0.00,0.0,0.0,3.52,0.0,3.52,0.00,0.00,3.52,1929.25,240.85,0.0,240.85,178.17
AZ,Coconino County,4005,2015,139.097,103.701,23.336,127.037,16.22,3.65,19.87,12.06,87.0,16.09,127.0,1.05,17.14,0.01,0.0,0.01,0.28,2.54,2.26,0.9,0.12,0.00,0.10,0.04,0.16,2.54,2.16,0.86,0.69,0.02,0.0,0.02,0.02,0.0,0.02,0.0,17.03,17.03,0.00,0.00,17.03,13571.71,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,17.03,17.03,0.00,0.00,17.03,13571.71,18.29,20.68,38.97,19.29
AZ,Gila County,4007,2015,53.159,44.404,0.055,44.459,4.82,0.01,4.83,8.7,101.0,4.11,92.0,0.88,4.99,0.03,0.0,0.03,3.05,0.44,2.78,0.93,1.58,0.00,1.26,0.52,1.47,0.44,1.52,0.41,0.13,4.26,0.0,4.26,13.0,0.0,13.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,25.08,1.1,26.18,2.78
AZ,Graham County,4009,2015,37.666,30.656,0.000,30.656,3.8,0.0,3.8,7.01,106.0,3.04,99.0,0.74,3.78,0.17,0.0,0.17,183.54,0.00,146.82,36.69,183.16,0.00,146.52,36.61,0.38,0.00,0.30,0.08,0.14,0.0,0.0,0.0,2.16,0.0,2.16,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,113.76,76.79,190.55,146.82
AZ,Greenlee County,4011,2015,9.529,8.179,0.000,8.179,1.7,0.0,1.7,1.35,81.0,1.53,187.0,0.11,1.64,0.0,0.0,0.0,9.4,0.00,7.52,2.7,9.28,0.00,7.42,2.67,0.12,0.00,0.10,0.03,0.1,0.02,1.32,1.34,5.22,0.0,5.22,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,13.25,4.62,17.87,7.52
AZ,La Paz County,4012,2015,20.152,9.107,5.275,14.382,1.83,1.06,2.89,5.77,114.0,2.6,181.0,0.66,3.26,0.0,0.0,0.0,612.86,0.09,490.36,99.78,612.56,0.00,490.05,99.71,0.3,0.09,0.31,0.07,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,80.71,535.88,616.59,490.36
AZ,Maricopa County,4013,2015,4167.947,1005.956,3119.551,4125.507,189.35,587.19,776.54,42.44,131.0,636.76,154.0,5.57,642.33,1.81,0.0,1.81,1232.8,83.78,1006.24,244.22,1149.07,58.77,919.25,225.99,83.73,25.01,86.99,18.23,13.89,0.0,0.0,0.0,3.5,0.0,3.5,18.73,5.35,24.08,67.30,0.42,88.01,58946.71,0.0,0.0,0.0,0.00,0.00,0.0,0.0,18.73,5.35,24.08,67.30,0.42,88.01,58946.71,1186.7,871.49,2058.19,1094.25
AZ,Mohave County,4015,2015,204.737,196.467,0.000,196.467,47.86,0.0,47.86,8.27,89.0,37.33,190.0,0.74,38.07,0.09,0.0,0.09,111.85,3.02,91.91,23.52,109.17,0.00,87.35,22.53,2.68,3.02,4.56,0.99,0.28,0.35,0.0,0.35,0.22,0.0,0.22,1.6,1.66,3.26,0.00,0.00,3.26,3839.25,0.0,0.0,0.0,0.00,0.00,0.0,0.0,1.6,1.66,3.26,0.00,0.00,3.26,3839.25,102.28,62.37,164.65,95.17
AZ,Navajo County,4017,2015,108.277,94.667,0.000,94.667,14.5,0.0,14.5,13.61,84.0,12.43,131.0,1.15,13.58,0.23,0.0,0.23,10.41,0.07,8.38,2.94,7.99,0.00,6.39,2.14,2.42,0.07,1.99,0.8,0.83,1.44,9.39,10.83,1.42,0.0,1.42,12.0,0.0,12.0,0.00,0.00,12.0,5679.64,0.0,0.0,0.0,0.00,0.00,0.0,0.0,12.0,0.0,12.0,0.00,0.00,12.0,5679.64,37.65,13.72,51.37,20.38
AZ,Pima County,4019,2015,1010.025,989.345,0.000,989.345,175.4,0.0,175.4,20.68,108.0,133.31,135.0,2.23,135.54,2.36,0.0,2.36,92.26,10.20,81.97,25.1,83.22,0.00,66.58,21.33,9.04,10.20,15.39,3.77,0.41,0.0,0.0,0.0,25.58,0.0,25.58,1.81,0.0,1.81,0.00,0.00,1.81,764.31,0.0,0.0,0.0,0.00,0.00,0.0,0.0,1.81,0.0,1.81,0.00,0.00,1.81,764.31,268.02,32.03,300.05,83.78
AZ,Pinal County,4021,2015,406.584,338.189,55.825,394.014,54.28,8.96,63.24,12.57,140.0,45.54,116.0,1.76,47.3,0.23,0.0,0.23,935.11,2.71,750.25,238.41,924.93,0.00,739.94,236.15,10.18,2.71,10.31,2.26,16.74,0.0,0.0,0.0,2.08,0.0,2.08,0.03,1.42,1.45,0.42,0.00,1.87,2028.46,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.03,1.42,1.45,0.42,0.00,1.87,2028.46,435.18,585.43,1020.61,752.12
AZ,Santa Cruz County,4023,2015,46.461,41.501,0.000,41.501,5.17,0.0,5.17,4.96,121.0,4.24,102.0,0.6,4.84,0.0,0.0,0.0,6.97,0.06,5.63,2.32,5.01,0.00,4.01,1.92,1.96,0.06,1.62,0.4,0.23,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,13.22,0.0,13.22,5.63
AZ,Yavapai County,4025,2015,222.255,197.865,0.000,197.865,21.14,0.0,21.14,24.39,91.0,18.4,93.0,2.22,20.62,1.12,0.0,1.12,31.14,0.76,25.23,6.59,27.42,0.00,21.94,5.33,3.72,0.76,3.29,1.26,0.5,16.28,0.0,16.28,14.79,0.0,14.79,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,68.54,18.65,87.19,25.23
