County,Population,Median household income,State Code,State,FIPS
Dane County,510198,62865.0,WI,Wisconsin,55025.0
Dodge County,88547,53783.0,WI,Wisconsin,55027.0
Door County,27731,51928.0,WI,Wisconsin,55029.0
Douglas County,43799,47095.0,WI,Wisconsin,55031.0
Dunn County,44159,49788.0,WI,Wisconsin,55033.0
Eau Claire County,101281,49513.0,WI,Wisconsin,55035.0
Florence County,4476,48643.0,WI,Wisconsin,55037.0
Fond du Lac County,101920,55473.0,WI,Wisconsin,55039.0
Forest County,9150,40636.0,WI,Wisconsin,55041.0
Grant County,51489,49067.0,WI,Wisconsin,55043.0
Green County,37044,56219.0,WI,Wisconsin,55045.0
Green Lake County,18966,46780.0,WI,Wisconsin,55047.0
Iowa County,23769,55188.0,WI,Wisconsin,55049.0
Iron County,5907,42543.0,WI,Wisconsin,55051.0
Jackson County,20543,47851.0,WI,Wisconsin,55053.0
Jefferson County,84345,56877.0,WI,Wisconsin,55055.0
Juneau County,26494,44961.0,WI,Wisconsin,55057.0
Kenosha County,167738,54918.0,WI,Wisconsin,55059.0
Kewaunee County,20483,56863.0,WI,Wisconsin,55061.0
La Crosse County,117048,50539.0,WI,Wisconsin,55063.0
Lafayette County,16835,51445.0,WI,Wisconsin,55065.0
Langlade County,19551,41775.0,WI,Wisconsin,55067.0
Lincoln County,28286,49721.0,WI,Wisconsin,55069.0
Manitowoc County,80521,48398.0,WI,Wisconsin,55071.0
Marathon County,135177,54083.0,WI,Wisconsin,55073.0
Marinette County,41287,43425.0,WI,Wisconsin,55075.0
Marquette County,15140,46242.0,WI,Wisconsin,55077.0
Menominee County,4451,35343.0,WI,Wisconsin,55078.0
Milwaukee County,955939,43873.0,WI,Wisconsin,55079.0
Monroe County,45274,50694.0,WI,Wisconsin,55081.0
Oconto County,37476,52765.0,WI,Wisconsin,55083.0
Oneida County,35653,46516.0,WI,Wisconsin,55085.0
Outagamie County,180430,58765.0,WI,Wisconsin,55087.0
Ozaukee County,87273,76433.0,WI,Wisconsin,55089.0
Pepin County,7372,49516.0,WI,Wisconsin,55091.0
Pierce County,40799,61611.0,WI,Wisconsin,55093.0
Polk County,43572,50714.0,WI,Wisconsin,55095.0
Portage County,70432,51613.0,WI,Wisconsin,55097.0
Price County,13800,43137.0,WI,Wisconsin,55099.0
Racine County,194895,55584.0,WI,Wisconsin,55101.0
Richland County,17746,44810.0,WI,Wisconsin,55103.0
Rock County,160727,50324.0,WI,Wisconsin,55105.0
Rusk County,14357,39194.0,WI,Wisconsin,55107.0
St. Croix County,86118,70886.0,WI,Wisconsin,55109.0
Sauk County,62992,51055.0,WI,Wisconsin,55111.0
Sawyer County,16483,41665.0,WI,Wisconsin,55113.0
Shawano County,41563,47861.0,WI,Wisconsin,55115.0
Sheboygan County,115226,53713.0,WI,Wisconsin,55117.0
Taylor County,20569,45420.0,WI,Wisconsin,55119.0
Trempealeau County,29412,51077.0,WI,Wisconsin,55121.0
Vernon County,30279,47675.0,WI,Wisconsin,55123.0
Vilas County,21355,41061.0,WI,Wisconsin,55125.0
Walworth County,103039,53445.0,WI,Wisconsin,55127.0
Washburn County,15700,42368.0,WI,Wisconsin,55129.0
Washington County,132921,69237.0,WI,Wisconsin,55131.0
Waukesha County,393873,76545.0,WI,Wisconsin,55133.0
Waupaca County,52125,51994.0,WI,Wisconsin,55135.0
Waushara County,24321,45166.0,WI,Wisconsin,55137.0
Winnebago County,169004,52018.0,WI,Wisconsin,55139.0
Wood County,74012,48961.0,WI,Wisconsin,55141.0
Albany County,37565,42834.0,WY,Wyoming,56001.0
Big Horn County,11895,51679.0,WY,Wyoming,56003.0
Campbell County,48013,80060.0,WY,Wyoming,56005.0
Carbon County,15739,56825.0,WY,Wyoming,56007.0
Converse County,14101,62307.0,WY,Wyoming,56009.0
Crook County,7229,60445.0,WY,Wyoming,56011.0
Fremont County,40755,52773.0,WY,Wyoming,56013.0
Goshen County,13544,42689.0,WY,Wyoming,56015.0
Hot Springs County,4809,45278.0,WY,Wyoming,56017.0
Johnson County,8600,54065.0,WY,Wyoming,56019.0
Laramie County,95431,60706.0,WY,Wyoming,56021.0
Lincoln County,18316,66647.0,WY,Wyoming,56023.0
Natrona County,80011,56871.0,WY,Wyoming,56025.0
Niobrara County,2516,40398.0,WY,Wyoming,56027.0
Park County,28985,56363.0,WY,Wyoming,56029.0
Platte County,8750,38500.0,WY,Wyoming,56031.0
Sheridan County,29738,55455.0,WY,Wyoming,56033.0
Sublette County,10117,81772.0,WY,Wyoming,56035.0
Sweetwater County,44772,69022.0,WY,Wyoming,56037.0
Teton County,22311,75325.0,WY,Wyoming,56039.0
Uinta County,20930,56569.0,WY,Wyoming,56041.0
Washakie County,8400,47652.0,WY,Wyoming,56043.0
Weston County,7152,57738.0,WY,Wyoming,56045.0
Adjuntas Municipio,18962,10499.0,WY,Wyoming,
Aguada Municipio,40603,16029.0,WY,Wyoming,
Aguadilla Municipio,57973,17267.0,WY,Wyoming,
Aguas Buenas Municipio,27693,14824.0,WY,Wyoming,
Aibonito Municipio,24829,17307.0,WY,Wyoming,
Anasco Municipio,28579,17386.0,WY,Wyoming,
Arecibo Municipio,92511,16485.0,WY,Wyoming,
Arroyo Municipio,19018,15298.0,WY,Wyoming,
Barceloneta Municipio,24775,15212.0,WY,Wyoming,
Barranquitas Municipio,29805,14331.0,WY,Wyoming,
Bayamon Municipio,197287,24430.0,WY,Wyoming,
Cabo Rojo Municipio,50380,16499.0,WY,Wyoming,
Caguas Municipio,138262,23769.0,WY,Wyoming,
Camuy Municipio,33949,17532.0,WY,Wyoming,
Canovanas Municipio,47432,20023.0,WY,Wyoming,
Carolina Municipio,168114,27969.0,WY,Wyoming,
Catano Municipio,26680,18326.0,WY,Wyoming,
Cayey Municipio,46647,20751.0,WY,Wyoming,
Ceiba Municipio,12810,20702.0,WY,Wyoming,
Ciales Municipio,17928,12630.0,WY,Wyoming,
Cidra Municipio,42298,23315.0,WY,Wyoming,
Coamo Municipio,40293,18233.0,WY,Wyoming,
Comerio Municipio,20339,13124.0,WY,Wyoming,
Corozal Municipio,35975,15098.0,WY,Wyoming,
Culebra Municipio,1557,18649.0,WY,Wyoming,
Dorado Municipio,38166,26947.0,WY,Wyoming,
Fajardo Municipio,34720,19320.0,WY,Wyoming,
Florida Municipio,12408,14994.0,WY,Wyoming,
Guanica Municipio,18207,13682.0,WY,Wyoming,
Guayama Municipio,43700,15860.0,WY,Wyoming,
Guayanilla Municipio,20442,15067.0,WY,Wyoming,
Guaynabo Municipio,93899,34719.0,WY,Wyoming,
Gurabo Municipio,46765,29317.0,WY,Wyoming,
Hatillo Municipio,41578,18687.0,WY,Wyoming,
Hormigueros Municipio,16845,20598.0,WY,Wyoming,
Humacao Municipio,56384,19342.0,WY,Wyoming,
Isabela Municipio,44438,15707.0,WY,Wyoming,
Jayuya Municipio,15890,16033.0,WY,Wyoming,
Juana Diaz Municipio,49259,18609.0,WY,Wyoming,
Juncos Municipio,40104,19141.0,WY,Wyoming,
Lajas Municipio,24722,13215.0,WY,Wyoming,
Lares Municipio,28727,11905.0,WY,Wyoming,
Las Marias Municipio,9306,13944.0,WY,Wyoming,
Las Piedras Municipio,38605,18838.0,WY,Wyoming,
Loiza Municipio,28454,18718.0,WY,Wyoming,
Luquillo Municipio,19497,18170.0,WY,Wyoming,
Manati Municipio,42167,18162.0,WY,Wyoming,
Maricao Municipio,6315,12606.0,WY,Wyoming,
Maunabo Municipio,11701,19541.0,WY,Wyoming,
Mayaquez Municipio,83418,14871.0,WY,Wyoming,
Moca Municipio,38815,14427.0,WY,Wyoming,
Morovis Municipio,32294,16536.0,WY,Wyoming,
Naguabo Municipio,26804,18704.0,WY,Wyoming,
Naranjito Municipio,29751,17423.0,WY,Wyoming,
Orocovis Municipio,22595,14110.0,WY,Wyoming,
Patillas Municipio,18441,13284.0,WY,Wyoming,
Penuelas Municipio,22770,15497.0,WY,Wyoming,
Ponce Municipio,156054,16318.0,WY,Wyoming,
Quebradillas Municipio,25205,15806.0,WY,Wyoming,
Rincon Municipio,14841,16755.0,WY,Wyoming,
Rio Grande Municipio,53029,22246.0,WY,Wyoming,
Sabana Grande Municipio,24307,14795.0,WY,Wyoming,
Salinas Municipio,30114,15240.0,WY,Wyoming,
San German Municipio,34125,14797.0,WY,Wyoming,
San Juan Municipio,371400,21243.0,WY,Wyoming,
San Lorenzo Municipio,39778,16538.0,WY,Wyoming,
San Sebastian Municipio,40471,14345.0,WY,Wyoming,
Santa Isabel Municipio,22913,15674.0,WY,Wyoming,
Toa Alta Municipio,74603,29976.0,WY,Wyoming,
Toa Baja Municipio,85242,23303.0,WY,Wyoming,
Trujillo Alto Municipio,71886,30140.0,WY,Wyoming,
Utuado Municipio,31474,15725.0,WY,Wyoming,
Vega Alta Municipio,39319,18016.0,WY,Wyoming,
Vega Baja Municipio,56858,16948.0,WY,Wyoming,
Vieques Municipio,9130,18104.0,WY,Wyoming,
Villalba Municipio,24685,17818.0,WY,Wyoming,
Yabucoa Municipio,36279,15627.0,WY,Wyoming,
Yauco Municipio,39474,14708.0,WY,Wyoming,
